2D,3D,4D,answer,type,aug_source_id,aug_map
"Line segment EL is a chord of circle O, P is on segment EL but not the midpoint of EL. What is the relationship between line EL and line OP?","Plane ELP intersects sphere O at circle C, and W is a point in circle C but not the center of circle C. What is the relationship between plane ELP and line OW?","3D hyperplane ELPW intersects 3-sphere O at sphere C, and A is a point in sphere C but not the center of sphere C. What is the relationship between 3D hyperplane ELPW and line OA?",A,2,74,"A->E,B->L,C->P,D->W,E->A,L->B,P->C,W->D"
"Line segment BA is a chord of circle O, C is on segment BA but not the midpoint of BA. What is the relationship between line BA and line OC?","Plane BAC intersects sphere O at circle P, and D is a point in circle P but not the center of circle P. What is the relationship between plane BAC and line OD?","3D hyperplane BACD intersects 3-sphere O at sphere P, and E is a point in sphere P but not the center of sphere P. What is the relationship between 3D hyperplane BACD and line OE?",A,2,74,"A->B,B->A,C->C,D->D,E->E,L->L,P->P,W->W"
Lines AB and CD both intersect with line EF. What is the relationship between line AB and line CD?,Planes ABC and DEF both intersect with line GH. What is the relationship between plane ABC and plane DEF?,3D hyperplanes ABCD and EFGH both intersect with line IJ. What is the relationship between 3D hyperplane ABCD and 3D hyperplane EFGH?,C,2,75,
Lines BC and DE both intersect with line FG. What is the relationship between line BC and line DE?,Planes BCD and EFG both intersect with line HJ. What is the relationship between plane BCD and plane EFG?,3D hyperplanes BCDE and FGHJ both intersect with line IL. What is the relationship between 3D hyperplane BCDE and 3D hyperplane FGHJ?,C,2,75,"A->B,B->C,C->D,D->E,E->F,F->G,G->H,H->J,J->L,L->P,P->W,W->A"
Lines CD and EF both intersect with line GH. What is the relationship between line CD and line EF?,Planes CDE and FGH both intersect with line JL. What is the relationship between plane CDE and plane FGH?,3D hyperplanes CDEF and GHJL both intersect with line IP. What is the relationship between 3D hyperplane CDEF and 3D hyperplane GHJL?,C,2,75,"A->C,B->D,C->E,D->F,E->G,F->H,G->J,H->L,J->P,L->W,P->A,W->B"
Lines DE and FG both intersect with line HJ. What is the relationship between line DE and line FG?,Planes DEF and GHJ both intersect with line LP. What is the relationship between plane DEF and plane GHJ?,3D hyperplanes DEFG and HJLP both intersect with line IW. What is the relationship between 3D hyperplane DEFG and 3D hyperplane HJLP?,C,2,75,"A->D,B->E,C->F,D->G,E->H,F->J,G->L,H->P,J->W,L->A,P->B,W->C"
Lines EF and GH both intersect with line JL. What is the relationship between line EF and line GH?,Planes EFG and HJL both intersect with line PW. What is the relationship between plane EFG and plane HJL?,3D hyperplanes EFGH and JLPW both intersect with line IA. What is the relationship between 3D hyperplane EFGH and 3D hyperplane JLPW?,C,2,75,"A->E,B->F,C->G,D->H,E->J,F->L,G->P,H->W,J->A,L->B,P->C,W->D"
Lines BA and CD both intersect with line EF. What is the relationship between line BA and line CD?,Planes BAC and DEF both intersect with line GH. What is the relationship between plane BAC and plane DEF?,3D hyperplanes BACD and EFGH both intersect with line IJ. What is the relationship between 3D hyperplane BACD and 3D hyperplane EFGH?,C,2,75,"A->B,B->A,C->C,D->D,E->E,F->F,G->G,H->H,J->J,L->L,P->P,W->W"
-,Lines AB and CD both intersect with plane EFG. What is the relationship between line AB and line CD?,Lines AB and CD both intersect with 3D hyperplane EFGH. What is the relationship between line AB and line CD?,C,2,76,
-,Lines BC and DE both intersect with plane FGH. What is the relationship between line BC and line DE?,Lines BC and DE both intersect with 3D hyperplane FGHL. What is the relationship between line BC and line DE?,C,2,76,"A->B,B->C,C->D,D->E,E->F,F->G,G->H,H->L,L->W,W->A"
-,Lines CD and EF both intersect with plane GHL. What is the relationship between line CD and line EF?,Lines CD and EF both intersect with 3D hyperplane GHLW. What is the relationship between line CD and line EF?,C,2,76,"A->C,B->D,C->E,D->F,E->G,F->H,G->L,H->W,L->A,W->B"
-,Lines DE and FG both intersect with plane HLW. What is the relationship between line DE and line FG?,Lines DE and FG both intersect with 3D hyperplane HLWA. What is the relationship between line DE and line FG?,C,2,76,"A->D,B->E,C->F,D->G,E->H,F->L,G->W,H->A,L->B,W->C"
-,Lines EF and GH both intersect with plane LWA. What is the relationship between line EF and line GH?,Lines EF and GH both intersect with 3D hyperplane LWAB. What is the relationship between line EF and line GH?,C,2,76,"A->E,B->F,C->G,D->H,E->L,F->W,G->A,H->B,L->C,W->D"
-,Lines BA and CD both intersect with plane EFG. What is the relationship between line BA and line CD?,Lines BA and CD both intersect with 3D hyperplane EFGH. What is the relationship between line BA and line CD?,C,2,76,"A->B,B->A,C->C,D->D,E->E,F->F,G->G,H->H,L->L,W->W"
Line AB and line EF lie in the same plane. What is the relationship between line AB and line EF?,Plane ABC and plane DEF lie in the same 3 dimensional space. What is the relationship between plane ABC and plane DEF?,3D hyperplane ABCD and 3D hyperplane EFGH lie in the same 4 dimensional space. What is the relationship between hyperplane ABCD and hyperplane EFGH?,C,2,77,
Line BC and line FG lie in the same plane. What is the relationship between line BC and line FG?,Plane BCD and plane EFG lie in the same 3 dimensional space. What is the relationship between plane BCD and plane EFG?,3D hyperplane BCDE and 3D hyperplane FGHL lie in the same 4 dimensional space. What is the relationship between hyperplane BCDE and hyperplane FGHL?,C,2,77,"A->B,B->C,C->D,D->E,E->F,F->G,G->H,H->L,L->P,P->W,W->A"
Line CD and line GH lie in the same plane. What is the relationship between line CD and line GH?,Plane CDE and plane FGH lie in the same 3 dimensional space. What is the relationship between plane CDE and plane FGH?,3D hyperplane CDEF and 3D hyperplane GHLP lie in the same 4 dimensional space. What is the relationship between hyperplane CDEF and hyperplane GHLP?,C,2,77,"A->C,B->D,C->E,D->F,E->G,F->H,G->L,H->P,L->W,P->A,W->B"
Line DE and line HL lie in the same plane. What is the relationship between line DE and line HL?,Plane DEF and plane GHL lie in the same 3 dimensional space. What is the relationship between plane DEF and plane GHL?,3D hyperplane DEFG and 3D hyperplane HLPW lie in the same 4 dimensional space. What is the relationship between hyperplane DEFG and hyperplane HLPW?,C,2,77,"A->D,B->E,C->F,D->G,E->H,F->L,G->P,H->W,L->A,P->B,W->C"
Line EF and line LP lie in the same plane. What is the relationship between line EF and line LP?,Plane EFG and plane HLP lie in the same 3 dimensional space. What is the relationship between plane EFG and plane HLP?,3D hyperplane EFGH and 3D hyperplane LPWA lie in the same 4 dimensional space. What is the relationship between hyperplane EFGH and hyperplane LPWA?,C,2,77,"A->E,B->F,C->G,D->H,E->L,F->P,G->W,H->A,L->B,P->C,W->D"
Line BA and line EF lie in the same plane. What is the relationship between line BA and line EF?,Plane BAC and plane DEF lie in the same 3 dimensional space. What is the relationship between plane BAC and plane DEF?,3D hyperplane BACD and 3D hyperplane EFGH lie in the same 4 dimensional space. What is the relationship between hyperplane BACD and hyperplane EFGH?,C,2,77,"A->B,B->A,C->C,D->D,E->E,F->F,G->G,H->H,L->L,P->P,W->W"
-,Line AB and plane DEF lie in the same 3 dimensional space. What is the relationship between line AB and plane DEF?,Line AB and 3D hyperplane EFGH lie in the same 4 dimensional space. What is the relationship between line AB and hyperplane EFGH?,C,2,78,
-,Line BD and plane EFG lie in the same 3 dimensional space. What is the relationship between line BD and plane EFG?,Line BD and 3D hyperplane FGHL lie in the same 4 dimensional space. What is the relationship between line BD and hyperplane FGHL?,C,2,78,"A->B,B->D,D->E,E->F,F->G,G->H,H->L,L->W,W->A"
-,Line DE and plane FGH lie in the same 3 dimensional space. What is the relationship between line DE and plane FGH?,Line DE and 3D hyperplane GHLW lie in the same 4 dimensional space. What is the relationship between line DE and hyperplane GHLW?,C,2,78,"A->D,B->E,D->F,E->G,F->H,G->L,H->W,L->A,W->B"
-,Line EF and plane GHL lie in the same 3 dimensional space. What is the relationship between line EF and plane GHL?,Line EF and 3D hyperplane HLWA lie in the same 4 dimensional space. What is the relationship between line EF and hyperplane HLWA?,C,2,78,"A->E,B->F,D->G,E->H,F->L,G->W,H->A,L->B,W->D"
-,Line FG and plane HLW lie in the same 3 dimensional space. What is the relationship between line FG and plane HLW?,Line FG and 3D hyperplane LWAB lie in the same 4 dimensional space. What is the relationship between line FG and hyperplane LWAB?,C,2,78,"A->F,B->G,D->H,E->L,F->W,G->A,H->B,L->D,W->E"
-,Line BA and plane DEF lie in the same 3 dimensional space. What is the relationship between line BA and plane DEF?,Line BA and 3D hyperplane EFGH lie in the same 4 dimensional space. What is the relationship between line BA and hyperplane EFGH?,C,2,78,"A->B,B->A,D->D,E->E,F->F,G->G,H->H,L->L,W->W"
-,Line AB and line CD lie in the same 3 dimensional space. What is the relationship between line AB and line CD?,Line AB and line CD lie in the same 4 dimensional space. What is the relationship between line AB and line CD?,C,2,79,
-,Line BC and line DL lie in the same 3 dimensional space. What is the relationship between line BC and line DL?,Line BC and line DL lie in the same 4 dimensional space. What is the relationship between line BC and line DL?,C,2,79,"A->B,B->C,C->D,D->L,L->W,W->A"
-,Line CD and line LW lie in the same 3 dimensional space. What is the relationship between line CD and line LW?,Line CD and line LW lie in the same 4 dimensional space. What is the relationship between line CD and line LW?,C,2,79,"A->C,B->D,C->L,D->W,L->A,W->B"
-,Line DL and line WA lie in the same 3 dimensional space. What is the relationship between line DL and line WA?,Line DL and line WA lie in the same 4 dimensional space. What is the relationship between line DL and line WA?,C,2,79,"A->D,B->L,C->W,D->A,L->B,W->C"
-,Line LW and line AB lie in the same 3 dimensional space. What is the relationship between line LW and line AB?,Line LW and line AB lie in the same 4 dimensional space. What is the relationship between line LW and line AB?,C,2,79,"A->L,B->W,C->A,D->B,L->C,W->D"
-,Line BA and line CD lie in the same 3 dimensional space. What is the relationship between line BA and line CD?,Line BA and line CD lie in the same 4 dimensional space. What is the relationship between line BA and line CD?,C,2,79,"A->B,B->A,C->C,D->D,L->L,W->W"
"Triangle ABC, E is the midpoint of AC, F is a point on side BC. What is the relationship between line AB and line EF?","Triangular pyramid ABCD, E is the midpoint of AD, F is the midpoint of BD, G is a point on CD. What is the relationship between plane ABC and plane EFG?","5-cell ABCDE, F is the midpoint of AE, G is the midpoint of BE, H is the midpoint of CE, I is a point on DE. What is the relationship between 3D hyperplane ABCD and 3D hyperplane FGHI?",C,2,80,
"Triangle BCD, F is the midpoint of BD, G is a point on side CD. What is the relationship between line BC and line FG?","Triangular pyramid BCDE, F is the midpoint of BE, G is the midpoint of CE, H is a point on DE. What is the relationship between plane BCD and plane FGH?","5-cell BCDEF, G is the midpoint of BF, H is the midpoint of CF, T is the midpoint of DF, I is a point on EF. What is the relationship between 3D hyperplane BCDE and 3D hyperplane GHTI?",C,2,80,"A->B,B->C,C->D,D->E,E->F,F->G,G->H,H->T,T->W,W->A"
"Triangle CDE, G is the midpoint of CE, H is a point on side DE. What is the relationship between line CD and line GH?","Triangular pyramid CDEF, G is the midpoint of CF, H is the midpoint of DF, T is a point on EF. What is the relationship between plane CDE and plane GHT?","5-cell CDEFG, H is the midpoint of CG, T is the midpoint of DG, W is the midpoint of EG, I is a point on FG. What is the relationship between 3D hyperplane CDEF and 3D hyperplane HTWI?",C,2,80,"A->C,B->D,C->E,D->F,E->G,F->H,G->T,H->W,T->A,W->B"
"Triangle DEF, H is the midpoint of DF, T is a point on side EF. What is the relationship between line DE and line HT?","Triangular pyramid DEFG, H is the midpoint of DG, T is the midpoint of EG, W is a point on FG. What is the relationship between plane DEF and plane HTW?","5-cell DEFGH, T is the midpoint of DH, W is the midpoint of EH, A is the midpoint of FH, I is a point on GH. What is the relationship between 3D hyperplane DEFG and 3D hyperplane TWAI?",C,2,80,"A->D,B->E,C->F,D->G,E->H,F->T,G->W,H->A,T->B,W->C"
